PassengerId,Pclass,Survived,AgeStandard,FareStandard,fare_per_fam_member_Standard,SibSp,Parch,family_size,paid_fare,male,C,Missing_Embark,Q,S,A_deck,B_deck,C_deck,D_deck,E_deck,F_deck,G_deck,Missing_Deck,T_deck,DuplicatedName,DuplicatedTicket,DuplicatedCabin
476,1,0,0.8122178014999129,0.9539213473963434,1.4420663586188398,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
477,2,0,0.5084880591093566,0.22313996679010467,0.21042839424792456,0.3010299956639812,0.0,0.6931471805599453,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
478,3,0,0.21042839424792456,-1.7433847175158854,-1.7945546572081397,0.3010299956639812,0.0,0.6931471805599453,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
479,3,0,-0.6744897501960817,-1.24863118722364,-0.6447733827988351,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
480,3,1,-2.149768904909605,-0.2085876979607898,-1.0989214592259318,0.0,0.3010299956639812,0.6931471805599453,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
481,3,0,-1.5689196324989263,0.8934711068963973,-1.1503493803760079,0.7781512503836436,0.47712125471966244,2.0794415416798357,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
482,2,0,0.31863936396437514,-5.199337582605575,-5.199337582605575,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
483,3,0,1.382994127100648,-0.5485222826980981,-0.1046334556140754,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
484,3,1,1.887986388616076,-0.35319317109630294,0.12121017991951305,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
485,1,1,-0.2641469768259236,1.4283366423447337,1.382994127100638,0.3010299956639812,0.0,0.6931471805599453,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
486,3,0,-0.2641469768259236,0.3979199562624894,-1.3212048852728948,0.6020599913279624,0.3010299956639812,1.6094379124341003,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
487,1,1,0.5485222826980978,1.422625456485952,1.366300251285312,0.3010299956639812,0.0,0.6931471805599453,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1
488,1,0,1.7720341481691486,0.6174648767325491,0.9674215661017008,0.0,0.0,0.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
489,3,0,0.31863936396437514,-0.5485222826980981,-0.1046334556140754,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
490,3,1,-1.5689196324989263,0.10574480237128556,-1.2716081018725192,0.3010299956639812,0.3010299956639812,1.0986122886681098,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
491,3,0,-0.2641469768259236,0.19670074329244697,0.1597537862921396,0.3010299956639812,0.0,0.6931471805599453,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
492,3,0,-0.8122178014999131,-1.382994127100638,-0.797564787376168,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
493,1,0,1.6584720610356294,0.6461673371442507,0.986237551969797,0.0,0.0,0.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
494,1,0,2.1538746940614564,0.9239168111823286,1.418656761394018,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
495,3,0,-0.8122178014999131,-0.5485222826980981,-0.1046334556140754,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
496,3,0,-0.2641469768259236,0.00030678870203474214,0.5512327866917023,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
497,1,1,1.5932188180230542,1.3021096121348679,1.2051590196563216,0.3010299956639812,0.0,0.6931471805599453,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
498,3,0,-0.2641469768259236,0.04834178308411422,0.5588448291821263,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
499,1,0,-0.2641469768259236,1.7503627437849745,1.1747437098817848,0.3010299956639812,0.47712125471966244,1.3862943611198906,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1
500,3,0,-0.5485222826980981,-0.9245138281980756,-0.4079623129581611,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
501,3,0,-1.2206403488473496,-0.43072729929545756,0.011775921828990558,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
502,3,0,-0.8122178014999131,-1.1503493803760079,-0.5485222826980981,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
503,3,0,-0.2641469768259236,-1.2007023901107636,-0.5985613435559289,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
504,3,0,0.6744897501960817,-0.35319317109630294,0.12121017991951305,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
505,1,1,-1.2975429286165532,1.4044153077252854,1.7424872439447099,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
506,1,0,-1.1503493803760079,1.5302603255895195,1.4658416400811414,0.3010299956639812,0.0,0.6931471805599453,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
507,2,1,0.46925288381280184,0.43072729929545744,0.012287943663490104,0.0,0.47712125471966244,1.0986122886681098,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
508,1,1,0.8122178014999129,0.4676543823538879,0.8122178014999129,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
509,3,0,0.1573106846101707,0.26906613785431394,0.6494859657737962,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
510,3,1,0.0,1.0024408953397494,1.4863491385003453,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
511,3,1,0.21042839424792456,-1.1503493803760079,-0.5485222826980981,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
512,3,0,-0.2641469768259236,-0.5485222826980981,-0.1046334556140754,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
513,1,1,0.6102946101863326,0.4499536263652757,0.7937561611952066,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
514,1,1,1.5932188180230542,1.033396380307031,0.9674215661017008,0.3010299956639812,0.0,0.6931471805599453,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
515,3,0,-0.5485222826980981,-1.2600998806456707,-0.6556257247501864,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
516,1,0,1.2354403415612554,0.7183937903726829,1.0735745292988237,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
517,2,1,0.5084880591093566,-0.2948912713722954,0.21042839424792456,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
518,3,0,-0.2641469768259236,0.31863936396437514,0.6700282966357877,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1
519,2,1,0.6102946101863326,0.43072729929545744,0.43072729929545744,0.3010299956639812,0.0,0.6931471805599453,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
520,3,0,0.43072729929545744,-0.6744897501960817,-0.21042839424792484,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
521,1,1,0.31863936396437514,1.4413199787081314,1.7501945745093368,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
522,3,0,-0.6744897501960817,-0.6744897501960817,-0.21042839424792484,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
523,3,0,-0.2641469768259236,-1.731664396122245,-0.8132715498195354,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
524,1,1,1.1011455083738528,1.01813036191861,0.930471557064534,0.0,0.3010299956639812,0.6931471805599453,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
525,3,0,-0.2641469768259236,-1.6579213940603703,-0.8108668369263909,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
526,3,0,0.9399909121894655,-1.1503493803760079,-0.5485222826980981,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
527,2,1,1.382994127100648,-0.2948912713722954,0.21042839424792456,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
528,1,0,0.8122178014999129,1.848901011845502,1.914499583744946,0.0,0.0,0.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
529,3,0,0.8616341201741718,-0.649863538956174,-0.19024939642598612,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
530,2,0,-0.6102946101863327,-0.247086727471265,-1.8855930473064004,0.47712125471966244,0.3010299956639812,1.3862943611198906,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
531,2,1,-2.149768904909605,0.43072729929545744,0.012287943663490104,0.3010299956639812,0.3010299956639812,1.0986122886681098,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
532,3,0,-0.2641469768259236,-1.6579213940603703,-0.8108668369263909,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
533,3,0,-1.2206403488473496,-1.6579213940603703,-1.9621491452651978,0.3010299956639812,0.3010299956639812,1.0986122886681098,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
534,3,1,-0.2641469768259236,0.2640199206440549,-0.6744897501960817,0.0,0.47712125471966244,1.0986122886681098,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
535,3,0,0.31863936396437514,-0.43072729929545756,0.011775921828990558,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
536,2,1,-1.6448536269514729,0.447436544633375,0.022529235503616855,0.0,0.47712125471966244,1.0986122886681098,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
537,1,0,1.1503493803760079,0.4676543823538879,0.8122178014999129,0.0,0.0,0.0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
538,1,1,0.31863936396437514,1.5151443974445917,1.7647050899473369,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
539,3,0,-0.2641469768259236,0.0034270609358222196,0.5517264709809889,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
540,1,1,-0.6744897501960817,0.9238670207443125,0.5755659276786967,0.0,0.47712125471966244,1.0986122886681098,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
541,1,1,0.6102946101863326,1.1737428058684305,0.6638890669422877,0.0,0.47712125471966244,1.0986122886681098,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1
542,3,0,-1.5689196324989263,0.6744897501960817,-1.5249118469058642,0.6989700043360189,0.47712125471966244,1.9459101490553132,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
543,3,0,-1.5010859460440242,0.6744897501960817,-1.5249118469058642,0.6989700043360189,0.47712125471966244,1.9459101490553132,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
544,2,1,0.43072729929545744,0.43072729929545744,0.43072729929545744,0.3010299956639812,0.0,0.6931471805599453,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
545,1,0,1.382994127100648,1.5151443974445917,1.453729997779092,0.3010299956639812,0.0,0.6931471805599453,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
546,1,0,1.9145058250555569,0.43072729929545744,0.7738417323372526,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
547,2,1,-0.967421566101701,0.43072729929545744,0.43072729929545744,0.3010299956639812,0.0,0.6931471805599453,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
548,2,1,0.31863936396437514,-0.04250958893789919,0.512656965781787,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
549,3,0,0.46925288381280184,0.20929857062027762,-0.9823968191641367,0.3010299956639812,0.3010299956639812,1.0986122886681098,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
550,2,1,-1.6057296060590078,0.7634497909536336,0.3061457562387048,0.3010299956639812,0.3010299956639812,1.0986122886681098,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
551,1,1,-1.2206403488473496,1.5426305919770709,1.1528130477228837,0.0,0.47712125471966244,1.0986122886681098,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
552,2,0,0.10463345561407526,0.43072729929545744,0.7738417323372526,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
553,3,0,-0.2641469768259236,-0.8589611453848947,-0.37183890412824483,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
554,3,1,-0.6744897501960817,-1.731664396122245,-0.8132715498195354,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
555,3,1,-0.6744897501960817,-0.967421566101701,-0.43072729929545756,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
556,1,0,1.8627318674216515,0.4676543823538879,0.8122178014999129,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
557,1,1,1.281551565544607,0.8122178014999129,0.6156374745652196,0.3010299956639812,0.0,0.6931471805599453,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
558,1,0,0.8122178014999129,1.857802027660256,1.923178055784446,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
559,1,1,0.8616341201741718,1.329102771594075,0.8122178014999129,0.3010299956639812,0.3010299956639812,1.0986122886681098,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1
560,3,1,0.6102946101863326,0.13915229339152077,0.0163842455940015,0.3010299956639812,0.0,0.6931471805599453,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
561,3,0,-0.2641469768259236,-1.1503493803760079,-0.5485222826980981,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
562,3,0,0.9132499266836088,-0.6744897501960817,-0.21042839424792484,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
563,2,0,0.1573106846101707,-0.06858582161447507,0.4778346430444848,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
564,3,0,-0.2641469768259236,-0.5485222826980981,-0.1046334556140754,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
565,3,0,-0.2641469768259236,-0.5485222826980981,-0.1046334556140754,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
566,3,0,-0.5485222826980981,0.31863936396437514,-0.10463345561407665,0.47712125471966244,0.0,1.0986122886681098,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
567,3,0,-0.967421566101701,-0.6744897501960817,-0.21042839424792484,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
568,3,0,0.21042839424792456,0.22538687441273753,-1.6376178641108696,0.0,0.6989700043360189,1.6094379124341003,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
569,3,0,-0.2641469768259236,-1.6579213940603703,-0.8108668369263909,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
570,3,1,0.43072729929545744,-0.8122178014999131,-0.34511702077433287,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
571,2,1,1.8627318674216515,-0.2948912713722954,0.21042839424792456,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
572,1,1,1.5341205443525527,0.9475898966535686,0.58350139308277,0.47712125471966244,0.0,1.0986122886681098,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
573,1,1,0.6102946101863326,0.4566798584751093,0.8007569641701504,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
574,3,1,-0.2641469768259236,-1.1503493803760079,-0.5485222826980981,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
575,3,0,-1.2975429286165532,-0.5485222826980981,-0.1046334556140754,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
576,3,0,-0.967421566101701,0.0034270609358222196,0.5517264709809889,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
577,2,1,0.5084880591093566,-0.1046334556140754,0.43072729929545744,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
578,1,1,0.8616341201741718,0.9962083232351672,0.8785789199489701,0.3010299956639812,0.0,0.6931471805599453,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1
579,3,0,-0.2641469768259236,0.00030678870203474214,-0.8108989855471924,0.3010299956639812,0.0,0.6931471805599453,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
580,3,1,0.43072729929545744,-0.649863538956174,-0.19024939642598612,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
581,2,1,-0.2641469768259236,0.6281675131201675,0.16137979404876718,0.3010299956639812,0.3010299956639812,1.0986122886681098,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
582,1,1,0.8616341201741718,1.5426305919770709,1.1528130477228837,0.3010299956639812,0.3010299956639812,1.0986122886681098,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
583,2,0,1.5932188180230542,0.43072729929545744,0.7738417323372526,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
584,1,0,0.6102946101863326,0.8178796245311473,1.2301901435758102,0.0,0.0,0.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
585,3,0,-0.2641469768259236,-0.4264736856848379,0.01792042600715502,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
586,1,1,-1.1503493803760079,1.329102771594075,0.8122178014999129,0.0,0.47712125471966244,1.0986122886681098,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
587,2,0,1.2354403415612554,0.040851669754747945,0.5576564776976569,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
588,1,1,1.815517334952668,1.320215901733085,0.8016348234213312,0.3010299956639812,0.3010299956639812,1.0986122886681098,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
589,3,0,-0.6744897501960817,-0.5485222826980981,-0.1046334556140754,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
590,3,0,-0.2641469768259236,-0.5485222826980981,-0.1046334556140754,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
591,3,0,0.5485222826980978,-1.73817529510968,-0.8645477475399043,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
592,1,1,1.4799413890351998,1.3021096121348679,1.2051590196563216,0.3010299956639812,0.0,0.6931471805599453,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
593,3,0,1.2354403415612554,-1.382994127100638,-0.797564787376168,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
594,3,0,-0.2641469768259236,-1.1503493803760079,-1.9322486804465597,0.0,0.47712125471966244,1.0986122886681098,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
595,2,0,0.6744897501960817,0.43072729929545744,0.43072729929545744,0.3010299956639812,0.0,0.6931471805599453,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
596,3,0,0.6102946101863326,0.31863936396437514,-0.10463345561407665,0.3010299956639812,0.3010299956639812,1.0986122886681098,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
597,2,1,0.31863936396437514,0.7019141038448024,1.047429294750216,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
598,3,0,1.330561513178906,-5.199337582605575,-5.199337582605575,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
599,3,0,-0.2641469768259236,-1.731664396122245,-0.8132715498195354,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
600,1,1,1.330561513178906,1.0069992033090975,0.9039613934573179,0.3010299956639812,0.0,0.6931471805599453,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
601,2,1,-0.5485222826980981,0.4983468687790372,-0.9969300804350508,0.47712125471966244,0.3010299956639812,1.3862943611198906,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
602,3,0,-0.2641469768259236,-0.6744897501960817,-0.21042839424792484,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
603,1,0,0.8122178014999129,0.8427241882574996,1.290737552611582,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
604,3,0,1.1011455083738528,-0.5485222826980981,-0.1046334556140754,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
605,1,1,0.5485222826980978,0.4676543823538879,0.8122178014999129,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
606,3,0,0.6102946101863326,0.08208698564082335,-0.43072729929545756,0.3010299956639812,0.0,0.6931471805599453,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
607,3,0,0.31863936396437514,-0.6744897501960817,-0.21042839424792484,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
608,1,1,0.10463345561407526,0.6461673371442507,0.986237551969797,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
609,2,1,-0.6744897501960817,0.8337011982977196,0.2000704078862382,0.3010299956639812,0.47712125471966244,1.3862943611198906,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
610,1,1,0.9132499266836088,1.7528290046395152,1.8209184385831274,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
611,3,0,0.8616341201741718,0.6744897501960817,-1.5249118469058642,0.3010299956639812,0.7781512503836436,1.9459101490553132,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
612,3,0,-0.2641469768259236,-1.743107270338234,-0.9045467232513029,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
613,3,1,-0.2641469768259236,0.07833360323036327,-0.5485222826980981,0.3010299956639812,0.0,0.6931471805599453,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1
614,3,0,-0.2641469768259236,-1.1503493803760079,-0.5485222826980981,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
615,3,0,0.5485222826980978,-0.5485222826980981,-0.1046334556140754,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
616,2,1,-0.5485222826980981,1.0960665646035996,0.5725683257291563,0.3010299956639812,0.47712125471966244,1.3862943611198906,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
617,3,0,0.5084880591093566,-0.0038927358572444283,-1.4012337352484032,0.3010299956639812,0.3010299956639812,1.0986122886681098,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
618,3,0,0.0,0.11019150964631995,-0.1046334556140754,0.3010299956639812,0.0,0.6931471805599453,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
619,2,1,-1.8378802347660605,0.8017930619434842,0.13700764347922745,0.47712125471966244,0.3010299956639812,1.3862943611198906,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1
620,2,0,0.0,-0.2948912713722954,0.21042839424792456,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
621,3,0,0.10463345561407526,0.0,-0.8122178014999131,0.3010299956639812,0.0,0.6931471805599453,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
622,1,1,1.009990169249582,0.9607011175979003,0.7930303118956801,0.3010299956639812,0.0,0.6931471805599453,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1
623,3,1,-0.887146559018876,0.09648864387788503,-1.2839726788423342,0.3010299956639812,0.3010299956639812,1.0986122886681098,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
624,3,0,-0.8122178014999131,-0.8122178014999131,-0.34511702077433287,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
625,3,0,-0.8122178014999131,0.11019150964631995,0.5707722327194822,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
626,1,0,1.8386123585829448,0.6910541193022981,1.03042280922336,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
627,2,0,1.7514925055251003,-0.19939467832408986,0.31169245624340214,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
628,1,1,-0.8122178014999131,1.2962194736179753,1.7332204786003313,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
629,3,0,0.0,-0.6744897501960817,-0.21042839424792484,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
630,3,0,-0.2641469768259236,-1.1571363276834234,-0.555355878208102,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
631,1,1,5.19933758270342,0.6281675131201675,0.9744371287337403,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
632,3,0,1.42978833594553,-1.742829957274785,-0.9022687260308823,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
633,1,1,0.43072729929545744,0.6461673371442507,0.986237551969797,0.0,0.0,0.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
634,1,0,0.8122178014999129,-5.199337582605575,-5.199337582605575,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
635,3,0,-1.5689196324989263,0.5546534360049911,-1.4543432139031636,0.6020599913279624,0.47712125471966244,1.791759469228055,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
